,CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel
486,487,43,Female,Canada,110706,2,3,14,Medium,Silver
487,488,40,Female,USA,109984,6,8,15,Medium,Silver
488,489,26,Female,UK,65517,7,8,17,High,Bronze
489,490,29,Male,USA,32493,8,4,20,Low,Gold
490,491,18,Male,France,66539,2,9,8,Medium,Bronze
491,492,18,Female,USA,34528,1,6,7,High,Silver
492,493,64,Male,Canada,84438,8,9,17,Low,Gold
493,494,51,Male,UK,30680,7,3,16,Medium,Bronze
494,495,49,Female,Canada,95841,8,7,3,Medium,Gold
495,496,65,Female,France,47377,3,6,18,Medium,Gold
496,497,42,Male,Germany,109376,7,5,19,High,Bronze
497,498,57,Female,UK,86884,7,6,19,High,Bronze
498,499,62,Male,Canada,64169,4,1,10,High,Silver
499,500,18,Female,Germany,94694,9,8,14,High,Bronze
500,501,33,Male,France,99837,5,7,14,High,Bronze
501,502,56,Female,Germany,101408,8,10,8,High,Silver
502,503,22,Male,Canada,68730,10,8,13,Medium,Bronze
503,504,39,Male,Canada,57063,5,1,7,Medium,Gold
504,505,46,Male,France,55344,2,7,11,Low,Bronze
505,506,20,Female,France,38384,2,5,20,Medium,Gold
506,507,29,Male,Germany,82159,10,4,5,Low,Silver
507,508,43,Male,Germany,68542,5,10,17,Low,Gold
508,509,33,Female,Canada,66097,4,7,19,Medium,Bronze
509,510,68,Female,France,111931,9,7,4,Low,Gold
510,511,54,Male,USA,55516,5,2,10,Low,Gold
511,512,39,Male,France,61928,2,1,4,Low,Bronze
512,513,46,Female,UK,70745,7,6,15,Medium,Gold
513,514,31,Female,UK,95750,9,3,6,High,Silver
514,515,45,Male,France,62445,1,5,17,High,Bronze
515,516,22,Male,Germany,104445,6,1,12,High,Bronze
516,517,64,Female,UK,106234,8,9,6,High,Gold
517,518,66,Male,Canada,109211,3,3,18,Low,Silver
518,519,47,Male,Canada,34416,4,5,1,High,Bronze
519,520,63,Male,Canada,109479,4,6,14,Low,Gold
520,521,69,Female,France,99374,6,1,4,High,Silver
521,522,22,Female,UK,46398,9,9,13,High,Silver
522,523,29,Male,Germany,55765,9,3,16,Low,Bronze
523,524,33,Male,Canada,101009,9,4,20,Low,Bronze
524,525,43,Male,Germany,62064,8,3,10,High,Silver
525,526,43,Female,Canada,37617,6,6,3,High,Gold
526,527,65,Male,France,96261,3,1,20,High,Gold
527,528,38,Female,Canada,70827,6,9,10,Low,Gold
528,529,56,Male,France,116093,6,2,17,Low,Silver
529,530,53,Female,UK,79890,4,2,15,Low,Gold
530,531,50,Male,UK,30207,10,4,6,Low,Bronze
531,532,47,Female,Germany,47298,4,1,5,High,Bronze
532,533,54,Female,Canada,52558,7,3,18,Low,Gold
533,534,40,Male,UK,30193,2,10,5,Low,Bronze
534,535,27,Female,USA,74911,2,6,5,Low,Silver
535,536,22,Male,USA,67572,9,1,5,Medium,Gold
536,537,53,Female,Germany,94993,4,5,4,Medium,Silver
537,538,51,Male,UK,99573,3,5,17,High,Silver
538,539,69,Female,France,52177,2,4,9,High,Bronze
539,540,48,Female,USA,72755,8,2,12,High,Bronze
540,541,27,Male,UK,55379,1,4,16,High,Gold
541,542,36,Female,France,61915,1,2,15,High,Silver
542,543,49,Male,Canada,57847,5,10,2,Medium,Silver
543,544,18,Male,UK,89049,8,3,9,Medium,Gold
544,545,22,Male,Canada,119839,10,1,2,High,Silver
545,546,62,Female,USA,92969,4,3,10,Medium,Silver
546,547,21,Female,Canada,33566,8,1,10,High,Gold
547,548,33,Female,USA,84315,9,8,8,Low,Silver
548,549,41,Male,Germany,37426,1,1,12,High,Bronze
549,550,33,Male,Germany,66859,5,1,11,High,Bronze
550,551,19,Female,USA,39269,6,10,6,Low,Silver
551,552,66,Male,France,56296,7,7,9,Low,Silver
552,553,45,Female,Germany,42939,10,2,3,Low,Gold
553,554,49,Female,France,113327,9,4,7,High,Bronze
554,555,44,Male,France,35306,3,1,8,High,Gold
555,556,37,Male,France,108279,3,6,12,Low,Gold
556,557,41,Male,UK,34092,8,3,5,High,Bronze
557,558,29,Male,UK,42446,2,3,14,Medium,Gold
558,559,67,Female,France,80654,10,9,17,Medium,Bronze
559,560,52,Male,USA,79176,6,7,17,High,Bronze
560,561,50,Male,Germany,75873,5,9,5,Medium,Gold
561,562,50,Male,Canada,85527,2,9,11,Low,Bronze
562,563,68,Female,UK,47927,2,9,1,Medium,Gold
563,564,60,Male,UK,44813,1,7,19,High,Bronze
564,565,54,Male,Canada,74637,2,4,9,High,Gold
565,566,29,Female,France,43944,2,5,10,High,Silver
566,567,20,Female,Canada,37002,6,6,17,Low,Bronze
567,568,18,Female,France,116434,2,10,15,High,Bronze
568,569,50,Male,UK,88859,3,10,10,High,Gold
569,570,57,Female,Canada,69948,4,8,1,Low,Gold
570,571,27,Female,USA,80964,10,2,14,High,Bronze
571,572,60,Male,Germany,43384,3,7,14,Medium,Bronze
572,573,61,Male,Germany,44487,1,5,17,Low,Silver
573,574,46,Female,Germany,77535,3,5,14,Low,Silver
574,575,30,Male,Canada,91696,10,7,4,Medium,Bronze
575,576,29,Male,France,30253,9,1,2,High,Silver
576,577,48,Female,UK,73778,6,1,16,Medium,Bronze
577,578,63,Male,Germany,51133,3,9,19,High,Silver
578,579,19,Male,Canada,54697,2,4,1,High,Gold
579,580,68,Female,Germany,39475,9,10,12,Medium,Gold
580,581,67,Female,France,40789,6,8,10,Low,Bronze
581,582,52,Male,USA,37982,10,10,10,Low,Bronze
582,583,40,Female,USA,68132,2,8,12,Medium,Bronze
583,584,34,Female,UK,68028,9,9,3,High,Bronze
584,585,43,Male,USA,108454,6,8,13,High,Bronze
585,586,25,Male,USA,32536,10,1,15,Low,Silver
586,587,46,Male,Canada,77988,2,4,2,Low,Silver
587,588,43,Female,Canada,94422,7,5,3,High,Bronze
588,589,27,Female,UK,101448,10,9,14,Medium,Bronze
589,590,43,Male,UK,108053,10,4,15,Low,Gold
590,591,51,Male,Canada,53397,2,8,1,Low,Gold
591,592,68,Male,USA,80341,7,10,3,High,Bronze
592,593,58,Male,France,115026,6,4,8,Low,Gold
593,594,24,Female,USA,35108,7,6,12,Low,Silver
594,595,21,Female,USA,63718,6,6,13,High,Gold
595,596,67,Female,France,79381,4,8,16,Low,Bronze
596,597,62,Female,UK,81625,1,7,9,Medium,Silver
597,598,28,Female,Canada,117643,10,3,11,Low,Bronze
598,599,46,Female,UK,70626,4,1,9,High,Bronze
599,600,53,Male,UK,108822,1,9,12,Low,Silver
600,601,42,Female,UK,72734,6,8,17,High,Bronze
601,602,38,Female,Canada,95257,5,8,16,Low,Silver
602,603,53,Female,UK,118295,4,6,8,High,Bronze
603,604,27,Female,UK,96462,8,2,20,Medium,Bronze
604,605,54,Male,Germany,49787,2,2,14,High,Gold
605,606,26,Male,USA,69901,7,8,15,High,Gold
606,607,41,Female,Germany,85193,6,6,8,Medium,Bronze
607,608,52,Male,Canada,70894,5,1,15,Medium,Gold
608,609,66,Male,France,117166,8,1,14,Low,Silver
609,610,52,Male,France,97422,1,4,11,Low,Gold
610,611,65,Male,Germany,34463,9,7,2,Medium,Silver
611,612,53,Female,Germany,105785,9,10,16,High,Gold
612,613,35,Female,Germany,78675,10,8,19,High,Gold
613,614,66,Female,USA,92361,8,10,3,High,Gold
614,615,56,Female,Canada,87524,9,4,8,High,Gold
615,616,49,Female,UK,37888,5,6,18,High,Silver
616,617,41,Male,Germany,40325,2,6,17,Low,Silver
617,618,40,Female,USA,75269,4,1,20,Medium,Bronze
618,619,49,Female,France,78436,2,10,4,High,Silver
619,620,54,Male,France,72150,2,4,10,Medium,Silver
620,621,29,Male,France,105068,5,3,12,Medium,Silver
621,622,66,Female,Germany,50531,1,6,1,Medium,Gold
622,623,30,Male,France,48627,10,3,3,Medium,Silver
623,624,40,Female,France,47096,10,7,9,Low,Silver
624,625,42,Male,France,79833,5,3,7,High,Bronze
625,626,52,Female,UK,100898,1,9,12,High,Bronze
626,627,58,Female,France,111247,3,4,14,High,Gold
627,628,47,Female,USA,63354,7,5,6,Low,Gold
628,629,34,Female,Germany,119266,8,8,16,Low,Gold
629,630,66,Male,UK,88754,1,9,15,Medium,Silver
630,631,37,Female,UK,85180,10,2,3,High,Silver
631,632,65,Female,Germany,46747,9,3,10,High,Gold
632,633,42,Female,France,56508,6,9,11,Medium,Bronze
633,634,39,Female,France,91816,9,7,5,High,Gold
634,635,30,Male,Canada,74604,10,2,9,Low,Silver
635,636,36,Male,France,118343,2,10,16,High,Silver
636,637,66,Female,USA,109507,2,5,13,Medium,Silver
637,638,53,Female,France,71686,6,4,6,Medium,Silver
638,639,29,Male,Germany,117529,1,1,13,Medium,Gold
639,640,58,Female,France,113040,2,10,9,Medium,Gold
640,641,36,Female,Germany,87933,5,8,11,Medium,Gold
641,642,29,Male,UK,52004,6,1,10,High,Bronze
642,643,26,Male,Canada,112848,5,9,8,Low,Bronze
643,644,24,Male,UK,115032,3,4,4,High,Bronze
644,645,45,Female,Germany,65777,6,4,13,High,Bronze
645,646,31,Female,Canada,77601,9,1,7,Medium,Bronze
646,647,48,Female,UK,56375,4,3,14,Low,Gold
647,648,69,Female,France,38066,3,3,12,High,Gold
648,649,36,Male,France,117287,10,8,5,Medium,Silver
649,650,64,Male,Canada,119664,7,7,6,Low,Silver
650,651,33,Male,UK,83844,8,6,12,Low,Gold
651,652,22,Male,USA,114088,8,6,15,High,Bronze
652,653,52,Female,USA,106231,10,8,6,Low,Silver
653,654,29,Female,USA,110769,9,4,13,High,Gold
654,655,42,Male,UK,103686,7,4,17,High,Bronze
655,656,69,Female,UK,67288,6,4,8,Medium,Silver
656,657,38,Male,UK,85732,5,5,12,Medium,Bronze
657,658,53,Male,Germany,56207,5,6,5,Low,Gold
658,659,40,Female,USA,76958,10,3,4,High,Gold
659,660,33,Female,USA,104158,1,6,7,Low,Silver
660,661,56,Female,USA,81888,7,5,1,Medium,Gold
661,662,62,Female,Germany,38029,6,10,17,Low,Gold
662,663,59,Female,Germany,106539,7,6,12,Low,Gold
663,664,56,Female,UK,68507,10,6,5,Medium,Silver
664,665,31,Female,USA,36681,9,1,8,Medium,Bronze
665,666,48,Female,USA,53215,9,10,12,Low,Bronze
666,667,22,Male,France,61873,2,2,13,High,Silver
667,668,52,Male,France,72421,3,10,20,High,Bronze
668,669,40,Female,France,96802,10,2,12,Low,Bronze
669,670,46,Female,Germany,47658,9,10,15,Low,Gold
670,671,60,Male,UK,98773,3,5,14,Medium,Gold
671,672,28,Male,Canada,78404,4,3,8,High,Gold
672,673,35,Male,USA,96593,5,1,10,High,Gold
673,674,64,Male,France,115782,10,5,9,Low,Silver
674,675,29,Female,USA,59517,6,6,6,Medium,Silver
675,676,26,Male,USA,53718,10,2,8,High,Bronze
676,677,27,Male,USA,90484,10,8,13,Medium,Bronze
677,678,61,Male,UK,105380,2,10,8,Medium,Gold
678,679,34,Male,USA,35420,6,5,19,Low,Gold
679,680,55,Female,UK,57454,3,3,2,Low,Silver
680,681,24,Male,Canada,64798,7,2,7,High,Gold
681,682,63,Female,Canada,62740,9,6,18,Medium,Silver
682,683,30,Female,Germany,92471,5,1,19,High,Silver
683,684,57,Female,USA,107597,8,8,16,Low,Silver
684,685,59,Female,France,98371,6,5,20,Medium,Gold
685,686,26,Female,Germany,58351,8,1,10,High,Bronze
686,687,67,Male,Germany,63692,4,9,9,Medium,Silver
687,688,44,Female,Canada,46566,7,7,12,High,Bronze
688,689,19,Male,France,72251,9,1,16,High,Bronze
689,690,22,Male,USA,85379,7,7,10,Medium,Silver
690,691,46,Female,USA,57157,2,3,12,Medium,Gold
691,692,54,Female,Canada,91165,5,2,17,Medium,Silver
692,693,55,Male,UK,49350,9,6,9,Low,Silver
693,694,36,Female,Canada,99932,1,10,16,High,Silver
694,695,25,Female,France,108873,4,3,20,High,Bronze
695,696,65,Female,UK,79258,9,9,3,Medium,Gold
696,697,62,Male,France,100427,9,3,19,Low,Bronze
697,698,18,Male,USA,61158,10,9,20,Low,Bronze
698,699,39,Female,UK,74228,5,4,4,High,Bronze
699,700,69,Female,France,98201,1,10,11,High,Bronze
700,701,34,Female,USA,73340,9,10,7,High,Gold
701,702,24,Male,France,42468,1,4,15,High,Silver
702,703,42,Female,UK,46557,10,10,20,High,Gold
703,704,62,Female,USA,104108,5,10,9,Low,Silver
704,705,21,Female,France,102013,3,2,10,High,Bronze
705,706,53,Female,Germany,36466,1,9,6,Medium,Silver
706,707,23,Male,UK,48932,4,5,17,Medium,Silver
707,708,48,Female,UK,84757,1,1,3,High,Gold
708,709,36,Female,UK,59218,10,9,10,Medium,Bronze
709,710,61,Male,USA,96474,1,9,17,High,Gold
710,711,56,Female,UK,116291,6,9,18,Low,Silver
711,712,44,Female,France,35744,7,2,13,Low,Gold
712,713,27,Male,Germany,99687,4,6,13,High,Bronze
713,714,43,Female,France,57755,7,4,1,Low,Silver
714,715,36,Male,France,32050,3,1,10,Low,Bronze
715,716,56,Female,UK,99514,10,8,3,Low,Gold
716,717,20,Female,Germany,85357,4,7,2,High,Silver
717,718,62,Female,Germany,88846,5,10,12,Low,Silver
718,719,30,Male,Germany,93161,3,8,14,High,Bronze
719,720,67,Female,Germany,32936,6,8,8,High,Silver
720,721,45,Male,Canada,51532,1,3,2,High,Silver
721,722,37,Male,Germany,78726,2,7,16,High,Silver
722,723,45,Male,UK,99397,7,10,18,High,Bronze
723,724,25,Male,Germany,60165,10,9,5,High,Silver
724,725,58,Male,France,80984,5,2,10,High,Bronze
725,726,56,Male,Canada,62877,5,3,9,High,Bronze
726,727,18,Female,France,110702,7,4,4,Low,Gold
727,728,20,Female,UK,32684,5,6,14,High,Silver
728,729,30,Female,UK,102101,10,9,4,Low,Bronze
729,730,45,Female,Germany,80543,10,9,17,High,Silver
730,731,66,Male,UK,44001,4,9,5,High,Bronze
731,732,42,Female,Canada,88728,7,6,6,High,Silver
732,733,50,Female,France,73398,10,6,12,Low,Silver
733,734,55,Male,UK,68807,7,10,3,High,Bronze
734,735,23,Female,UK,35118,5,8,10,Medium,Silver
735,736,61,Male,Canada,86561,8,5,8,High,Silver
736,737,62,Female,USA,31453,9,1,8,Medium,Gold
737,738,49,Female,USA,116477,5,1,2,Medium,Gold
738,739,62,Male,Canada,47218,1,10,20,Low,Gold
739,740,64,Female,UK,79510,4,10,5,Low,Gold
740,741,38,Female,Canada,54911,8,9,13,Medium,Bronze
741,742,33,Female,Canada,102853,10,5,19,High,Gold
742,743,38,Female,USA,39044,7,2,1,High,Silver
743,744,28,Male,Germany,119224,10,10,13,Low,Silver
744,745,54,Female,UK,59014,9,9,10,Medium,Gold
745,746,53,Male,France,111840,2,5,5,High,Bronze
746,747,52,Male,Canada,116911,3,7,18,Low,Gold
747,748,36,Female,USA,104609,8,3,12,Medium,Gold
748,749,37,Male,Germany,41245,7,3,3,Medium,Silver
749,750,35,Female,UK,59987,7,6,18,Medium,Bronze
750,751,64,Male,Canada,115230,9,1,7,Medium,Silver
751,752,58,Male,USA,101651,7,6,3,Medium,Gold
752,753,66,Male,Canada,54793,9,5,20,Medium,Silver
753,754,31,Male,France,67399,2,2,8,High,Silver
754,755,32,Female,UK,74968,9,8,6,Low,Gold
755,756,48,Female,UK,50842,5,8,17,Low,Bronze
756,757,18,Female,UK,35901,4,9,11,Low,Bronze
757,758,20,Female,UK,53258,4,3,18,Medium,Silver
758,759,33,Male,USA,72507,6,10,9,High,Silver
759,760,40,Female,France,84865,2,9,18,High,Silver
760,761,28,Female,Canada,49243,9,10,5,Low,Gold
761,762,29,Female,USA,56760,4,9,9,Low,Silver
762,763,27,Male,Germany,95089,3,2,2,Medium,Bronze
763,764,49,Male,UK,45455,6,2,5,High,Gold
764,765,33,Male,UK,82024,3,5,15,Medium,Silver
765,766,25,Male,Canada,93662,6,6,14,Medium,Silver
766,767,55,Male,UK,107015,1,1,1,High,Silver
767,768,29,Female,UK,104625,4,1,2,High,Bronze
768,769,41,Male,Canada,43692,6,6,7,High,Bronze
769,770,45,Female,France,95016,3,6,7,Low,Silver
770,771,25,Male,USA,54943,3,6,17,Medium,Bronze
771,772,45,Male,France,42525,7,8,8,High,Bronze
772,773,53,Male,Canada,87682,10,3,9,Low,Bronze
773,774,43,Male,UK,90654,7,2,12,High,Silver
774,775,25,Male,UK,81345,5,4,11,Medium,Gold
775,776,67,Male,France,78491,1,9,17,Low,Silver
776,777,45,Female,Germany,71025,8,1,7,Low,Gold
777,778,45,Male,USA,110056,3,6,12,High,Silver
778,779,54,Male,UK,100899,1,8,14,Low,Bronze
779,780,58,Female,Canada,55663,1,2,13,Medium,Bronze
780,781,53,Male,France,31751,9,4,1,High,Silver
781,782,44,Male,USA,63434,9,10,5,Low,Silver
782,783,34,Female,Germany,77606,8,4,5,Low,Gold
783,784,26,Female,UK,47716,4,4,10,High,Bronze
784,785,50,Male,France,31466,9,2,9,Medium,Bronze
785,786,37,Male,UK,43299,3,7,11,Low,Gold
786,787,30,Male,France,116645,3,6,12,Medium,Gold
787,788,45,Male,Germany,115532,8,8,20,Low,Gold
788,789,65,Male,Canada,86174,9,9,11,Low,Silver
789,790,46,Male,Canada,56695,2,3,11,High,Bronze
790,791,30,Female,USA,86052,6,4,2,Low,Silver
791,792,63,Female,UK,54798,3,6,17,Medium,Bronze
792,793,52,Female,UK,37393,2,3,8,Low,Bronze
793,794,23,Female,UK,48189,7,3,3,High,Gold
794,795,35,Male,Canada,62112,8,9,8,Low,Bronze
795,796,68,Female,USA,86596,4,3,19,Low,Gold
796,797,22,Male,Canada,103128,10,8,8,Low,Silver
797,798,64,Male,France,36272,4,3,20,High,Silver
798,799,42,Female,UK,66250,7,2,8,Medium,Bronze
799,800,19,Male,France,109361,9,3,16,High,Gold
800,801,27,Female,Germany,84079,8,6,19,Medium,Silver
801,802,47,Female,France,35493,1,3,3,Medium,Silver
802,803,67,Female,France,92186,1,3,20,Medium,Gold
803,804,62,Female,France,41189,5,3,19,Low,Silver
804,805,22,Female,Canada,95609,2,8,16,High,Bronze
805,806,50,Male,France,105165,9,9,10,Low,Silver
806,807,18,Female,UK,57102,8,5,18,High,Bronze
807,808,35,Male,USA,101138,8,3,19,Medium,Gold
808,809,49,Male,Germany,32287,2,6,4,Low,Gold
809,810,64,Male,UK,82380,2,1,7,High,Silver
810,811,66,Male,USA,70679,6,10,13,Low,Bronze
811,812,28,Female,UK,118362,4,4,2,High,Bronze
812,813,38,Male,France,110936,9,10,7,High,Silver
813,814,43,Female,Germany,104698,4,2,15,High,Gold
814,815,42,Male,UK,91143,8,7,11,Medium,Gold
815,816,39,Female,Germany,59016,6,5,6,High,Silver
816,817,44,Female,Canada,90406,4,1,20,High,Silver
817,818,66,Female,Canada,62194,7,1,17,High,Gold
818,819,30,Female,France,64229,4,7,5,High,Silver
819,820,50,Female,France,44893,1,6,15,High,Gold
820,821,51,Male,Canada,104624,10,4,9,High,Gold
821,822,58,Male,UK,107307,1,6,12,Low,Bronze
822,823,52,Male,USA,49322,8,10,1,Medium,Silver
823,824,18,Male,USA,119273,7,2,3,Medium,Gold
824,825,38,Female,Canada,34950,9,3,12,Low,Silver
825,826,65,Male,USA,53682,5,5,7,High,Bronze
826,827,23,Male,UK,117949,6,5,17,Low,Gold
827,828,45,Male,USA,63377,10,3,8,High,Silver
828,829,34,Male,USA,60998,8,4,18,Medium,Bronze
829,830,22,Male,Canada,57325,3,6,1,Low,Bronze
830,831,48,Female,Germany,85049,3,7,18,Medium,Bronze
831,832,22,Female,Germany,73011,10,8,6,Low,Gold
832,833,55,Male,UK,51961,10,2,7,High,Silver
833,834,20,Female,Germany,51335,10,9,1,High,Silver
834,835,40,Male,France,100871,1,9,8,High,Bronze
835,836,54,Female,Canada,79271,2,2,1,High,Bronze
836,837,54,Female,Germany,97854,2,7,20,Medium,Silver
837,838,27,Male,USA,78907,7,1,9,High,Bronze
838,839,27,Female,Germany,31152,8,6,18,Low,Bronze
839,840,36,Male,Canada,93337,1,3,16,High,Silver
840,841,34,Male,USA,116391,1,6,7,High,Gold
841,842,38,Female,USA,73912,5,3,5,High,Silver
842,843,31,Female,Canada,67178,1,7,1,High,Silver
843,844,26,Female,UK,113048,2,5,11,Medium,Bronze
844,845,63,Female,UK,43301,3,1,7,Medium,Bronze
845,846,18,Male,Canada,55374,1,1,11,Low,Bronze
846,847,68,Male,Canada,75108,9,7,1,Low,Gold
847,848,62,Male,Canada,32441,4,9,20,Low,Gold
848,849,30,Male,USA,39386,6,3,18,High,Bronze
849,850,21,Male,USA,65985,6,3,9,Medium,Bronze
850,851,18,Male,Canada,95090,3,6,13,High,Silver
851,852,66,Female,USA,113275,8,3,8,Medium,Gold
852,853,57,Male,France,83611,6,3,13,Medium,Bronze
853,854,49,Male,Canada,95621,6,3,20,Low,Gold
854,855,51,Female,USA,106234,1,7,2,High,Bronze
855,856,45,Female,UK,89181,7,3,1,High,Bronze
856,857,48,Male,Canada,31200,4,6,8,Medium,Silver
857,858,25,Male,Canada,53190,8,2,10,Low,Bronze
858,859,56,Female,Canada,110668,3,10,5,Low,Gold
859,860,43,Male,Germany,110088,4,9,14,High,Bronze
860,861,51,Female,Canada,32647,1,8,10,High,Gold
861,862,20,Female,UK,34666,1,9,7,Medium,Silver
862,863,67,Female,USA,82532,3,7,13,High,Silver
863,864,29,Male,Canada,107123,9,3,15,Medium,Bronze
864,865,18,Male,France,75412,6,3,2,Medium,Silver
865,866,61,Female,USA,105292,2,1,8,Medium,Bronze
866,867,22,Female,UK,68914,2,5,11,Medium,Silver
867,868,47,Male,Germany,97422,7,7,12,High,Gold
868,869,47,Male,UK,35486,5,1,1,Medium,Bronze
869,870,34,Male,Germany,74452,10,4,16,High,Gold
870,871,65,Female,USA,60782,3,2,6,High,Gold
871,872,64,Female,Germany,106054,4,4,16,Medium,Silver
872,873,40,Female,USA,30432,1,9,9,Medium,Gold
873,874,32,Male,UK,85004,3,6,11,Low,Bronze
874,875,54,Female,UK,91298,4,7,12,High,Silver
875,876,38,Female,Germany,109948,9,8,9,High,Silver
876,877,31,Female,France,43954,10,2,7,Low,Bronze
877,878,19,Male,UK,81605,5,1,11,Medium,Silver
878,879,28,Female,Germany,108192,8,5,2,Medium,Gold
879,880,68,Female,Canada,118308,5,1,20,Low,Bronze
880,881,56,Male,USA,111443,5,1,2,Low,Gold
881,882,55,Female,Canada,89785,8,5,18,High,Silver
882,883,51,Male,Canada,76199,3,10,1,Low,Gold
883,884,55,Male,Canada,106690,5,7,7,Low,Silver
884,885,67,Female,Germany,52343,5,3,20,Low,Bronze
885,886,51,Male,UK,45251,1,6,18,Medium,Bronze
886,887,35,Female,Canada,70925,3,9,7,Low,Bronze
887,888,47,Male,Germany,38570,4,5,6,Medium,Gold
888,889,32,Female,UK,90446,10,8,17,Medium,Gold
889,890,44,Male,USA,43778,6,6,15,Medium,Silver
890,891,68,Male,UK,113062,6,3,18,Low,Bronze
891,892,51,Male,UK,117117,5,6,15,Medium,Bronze
892,893,69,Female,Canada,58994,2,9,5,High,Silver
893,894,55,Female,Germany,105937,4,4,7,High,Bronze
894,895,50,Female,France,108811,5,1,5,High,Gold
895,896,41,Male,USA,37634,7,9,14,Medium,Bronze
896,897,32,Male,Germany,64598,6,8,12,High,Gold
897,898,47,Female,Canada,108041,2,5,7,Low,Gold
898,899,59,Female,Germany,86715,8,8,18,Medium,Silver
899,900,68,Male,France,32969,10,9,16,Low,Bronze
900,901,34,Male,USA,90226,10,3,4,High,Silver
901,902,22,Male,UK,81289,8,1,5,Medium,Bronze
902,903,46,Female,USA,71089,4,10,3,High,Silver
903,904,21,Male,France,84074,1,6,3,Low,Gold
904,905,27,Female,USA,88748,3,2,19,Medium,Silver
905,906,34,Male,USA,32098,9,8,18,High,Gold
906,907,27,Female,Canada,54955,6,1,17,High,Gold
907,908,34,Male,UK,38458,1,5,12,Low,Gold
908,909,37,Male,France,72783,3,4,1,High,Bronze
909,910,41,Female,Canada,78635,8,9,10,High,Bronze
910,911,22,Male,USA,43759,2,6,17,Low,Silver
911,912,51,Male,USA,105214,9,2,11,High,Gold
912,913,23,Male,Germany,71013,9,2,15,Low,Gold
913,914,19,Female,Canada,96853,4,5,3,Low,Bronze
914,915,30,Male,France,98231,4,2,19,Low,Gold
915,916,60,Female,France,107328,5,9,18,High,Silver
916,917,60,Male,France,111766,8,4,9,Medium,Bronze
917,918,65,Male,France,72322,4,8,7,High,Bronze
918,919,28,Female,USA,32428,9,3,9,High,Silver
919,920,68,Female,USA,103090,3,5,7,Low,Gold
920,921,64,Female,Canada,80600,9,8,5,Medium,Bronze
921,922,40,Female,UK,93344,1,3,6,High,Silver
922,923,33,Female,France,95224,8,8,12,High,Bronze
923,924,48,Female,USA,58468,7,8,3,High,Gold
924,925,28,Male,Canada,47005,10,6,9,Medium,Silver
925,926,33,Male,France,62096,8,10,13,High,Silver
926,927,25,Male,UK,39439,2,6,18,Medium,Gold
927,928,21,Male,France,110325,10,2,2,Medium,Gold
928,929,57,Female,Germany,111904,7,5,11,High,Gold
929,930,21,Male,France,81952,4,7,13,High,Silver
930,931,42,Male,Germany,44653,1,5,5,Medium,Gold
931,932,20,Male,UK,116970,3,2,17,Low,Gold
932,933,49,Female,Germany,70701,5,9,11,High,Silver
933,934,20,Female,UK,103424,4,9,5,Medium,Gold
934,935,44,Male,Canada,47277,8,2,6,High,Silver
935,936,46,Female,Germany,62082,2,3,11,Low,Gold
936,937,49,Male,France,118414,8,10,9,High,Bronze
937,938,67,Female,France,54402,10,1,3,Low,Gold
938,939,68,Male,Canada,53190,10,7,15,High,Silver
939,940,36,Female,USA,94430,5,5,11,Low,Gold
940,941,38,Male,UK,117714,2,8,10,Low,Bronze
941,942,22,Male,USA,97136,10,1,11,Medium,Silver
942,943,35,Female,USA,60064,8,9,15,Medium,Silver
943,944,45,Female,Canada,68960,1,3,3,Medium,Bronze
944,945,59,Female,Canada,68563,5,1,8,Low,Gold
945,946,39,Female,Germany,55216,1,6,14,Low,Gold
946,947,38,Male,Germany,117891,1,9,6,Medium,Bronze
947,948,23,Male,Germany,102213,2,1,16,High,Silver
948,949,18,Male,Germany,108754,8,7,14,Medium,Bronze
949,950,22,Male,Germany,57650,10,3,18,Low,Gold
950,951,58,Male,France,51899,4,4,9,High,Silver
951,952,29,Male,Canada,106522,5,4,7,Low,Gold
952,953,43,Male,UK,44756,1,1,9,High,Bronze
